{ 'src':'84.3.114.100', 'spt':'8784', 'dst':'68.8.8.74', 'dpt':'29392', 'app':'UDP', 'rs':'561', 'rl':'39', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'46.10.99.107', 'spt':'15519', 'dst':'149.8.8.108', 'dpt':'53102', 'app':'TCP', 'rs':'645', 'rl':'159', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'171.142.181.87', 'spt':'56675', 'dst':'19.8.8.240', 'dpt':'2726', 'app':'TCP', 'rs':'750', 'rl':'12', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'152.200.12.216', 'spt':'45254', 'dst':'0.8.8.42', 'dpt':'1989', 'app':'TCP', 'rs':'1529', 'rl':'124', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'141.103.224.80', 'spt':'24567', 'dst':'244.8.8.201', 'dpt':'43361', 'app':'TCP', 'rs':'296', 'rl':'148', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'242.60.57.221', 'spt':'18494', 'dst':'225.8.8.3', 'dpt':'27768', 'app':'TCP', 'rs':'886', 'rl':'185', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'247.38.10.189', 'spt':'35379', 'dst':'95.8.8.8', 'dpt':'26822', 'app':'UDP', 'rs':'169', 'rl':'114', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'228.95.96.64', 'spt':'36205', 'dst':'219.8.8.140', 'dpt':'25386', 'app':'TCP', 'rs':'1511', 'rl':'143', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'106.201.49.33', 'spt':'3869', 'dst':'200.8.8.198', 'dpt':'639', 'app':'UDP', 'rs':'188', 'rl':'195', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'238.51.130.128', 'spt':'65067', 'dst':'102.8.8.223', 'dpt':'49729', 'app':'TCP', 'rs':'802', 'rl':'31', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'252.2.209.85', 'spt':'51218', 'dst':'100.8.8.100', 'dpt':'39713', 'app':'UDP', 'rs':'779', 'rl':'53', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'121.134.36.65', 'spt':'51659', 'dst':'224.8.8.232', 'dpt':'4101', 'app':'TCP', 'rs':'210', 'rl':'3', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'222.218.251.206', 'spt':'57581', 'dst':'197.8.8.61', 'dpt':'35144', 'app':'UDP', 'rs':'658', 'rl':'200', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'59.202.214.231', 'spt':'64209', 'dst':'51.8.8.118', 'dpt':'45574', 'app':'TCP', 'rs':'974', 'rl':'40', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'73.153.37.188', 'spt':'30750', 'dst':'176.8.8.250', 'dpt':'59137', 'app':'UDP', 'rs':'870', 'rl':'30', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'62.184.249.51', 'spt':'22493', 'dst':'45.8.8.0', 'dpt':'23852', 'app':'TCP', 'rs':'746', 'rl':'153', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'178.215.206.42', 'spt':'1756', 'dst':'170.8.8.132', 'dpt':'63076', 'app':'TCP', 'rs':'1355', 'rl':'57', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'159.18.164.172', 'spt':'17040', 'dst':'151.8.8.190', 'dpt':'57665', 'app':'TCP', 'rs':'1198', 'rl':'166', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'149.176.121.35', 'spt':'41068', 'dst':'252.8.8.19', 'dpt':'47855', 'app':'UDP', 'rs':'1118', 'rl':'162', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'18.53.203.15', 'spt':'2697', 'dst':'2.8.8.124', 'dpt':'11954', 'app':'TCP', 'rs':'424', 'rl':'21', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'7.84.160.134', 'spt':'25781', 'dst':'111.8.8.182', 'dpt':'40193', 'app':'UDP', 'rs':'368', 'rl':'182', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'132.216.115.113', 'spt':'33006', 'dst':'235.8.8.59', 'dpt':'29113', 'app':'TCP', 'rs':'1344', 'rl':'136', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'10.194.68.209', 'spt':'20623', 'dst':'240.8.8.36', 'dpt':'52433', 'app':'TCP', 'rs':'1252', 'rl':'59', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'102.50.158.107', 'spt':'45329', 'dst':'86.8.8.248', 'dpt':'14129', 'app':'TCP', 'rs':'1170', 'rl':'130', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'195.33.247.4', 'spt':'23753', 'dst':'178.8.8.232', 'dpt':'40721', 'app':'UDP', 'rs':'1291', 'rl':'109', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'40.117.80.146', 'spt':'13460', 'dst':'48.8.8.108', 'dpt':'42559', 'app':'UDP', 'rs':'345', 'rl':'48', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'165.249.163.253', 'spt':'28855', 'dst':'149.8.8.65', 'dpt':'17629', 'app':'TCP', 'rs':'870', 'rl':'176', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'138.206.123.139', 'spt':'6551', 'dst':'138.8.8.224', 'dpt':'52385', 'app':'UDP', 'rs':'1107', 'rl':'110', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'135.83.205.119', 'spt':'23869', 'dst':'119.8.8.154', 'dpt':'19042', 'app':'UDP', 'rs':'112', 'rl':'98', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'5.215.33.226', 'spt':'11312', 'dst':'235.8.8.58', 'dpt':'24758', 'app':'UDP', 'rs':'1029', 'rl':'87', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'241.18.246.228', 'spt':'24987', 'dst':'233.8.8.189', 'dpt':'57653', 'app':'UDP', 'rs':'880', 'rl':'94', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'111.150.74.80', 'spt':'11291', 'dst':'94.8.8.221', 'dpt':'61241', 'app':'UDP', 'rs':'1447', 'rl':'168', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'244.0.27.49', 'spt':'1606', 'dst':'227.8.8.198', 'dpt':'3391', 'app':'TCP', 'rs':'1474', 'rl':'123', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'145.25.102.237', 'spt':'53126', 'dst':'232.8.8.49', 'dpt':'33977', 'app':'UDP', 'rs':'134', 'rl':'92', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'118.109.190.124', 'spt':'44619', 'dst':'230.8.8.180', 'dpt':'32446', 'app':'TCP', 'rs':'1233', 'rl':'53', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'116.241.18.231', 'spt':'44115', 'dst':'243.8.8.131', 'dpt':'39244', 'app':'UDP', 'rs':'509', 'rl':'127', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'240.118.100.210', 'spt':'65218', 'dst':'224.8.8.189', 'dpt':'14530', 'app':'TCP', 'rs':'103', 'rl':'68', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'110.250.182.62', 'spt':'58998', 'dst':'213.8.8.220', 'dpt':'36078', 'app':'UDP', 'rs':'1356', 'rl':'84', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'91.181.141.192', 'spt':'34561', 'dst':'74.8.8.124', 'dpt':'31920', 'app':'TCP', 'rs':'1216', 'rl':'12', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'216.57.224.172', 'spt':'32140', 'dst':'199.8.8.0', 'dpt':'64882', 'app':'TCP', 'rs':'535', 'rl':'67', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'205.216.180.35', 'spt':'7138', 'dst':'45.8.8.213', 'dpt':'5930', 'app':'TCP', 'rs':'275', 'rl':'61', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'218.167.4.247', 'spt':'64901', 'dst':'202.8.8.238', 'dpt':'20831', 'app':'TCP', 'rs':'1113', 'rl':'189', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'199.224.218.122', 'spt':'21344', 'dst':'47.8.8.67', 'dpt':'46732', 'app':'TCP', 'rs':'802', 'rl':'1', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'188.1.174.240', 'spt':'29737', 'dst':'28.8.8.124', 'dpt':'23869', 'app':'TCP', 'rs':'1362', 'rl':'167', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'169.58.5.115', 'spt':'42447', 'dst':'18.8.8.156', 'dpt':'28936', 'app':'TCP', 'rs':'707', 'rl':'123', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'150.116.91.118', 'spt':'47324', 'dst':'254.8.8.213', 'dpt':'64415', 'app':'UDP', 'rs':'845', 'rl':'95', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'28.221.172.213', 'spt':'38373', 'dst':'123.8.8.90', 'dpt':'5165', 'app':'UDP', 'rs':'866', 'rl':'186', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'153.98.0.193', 'spt':'21846', 'dst':'112.8.8.121', 'dpt':'24344', 'app':'UDP', 'rs':'1489', 'rl':'156', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'126.182.215.79', 'spt':'30947', 'dst':'237.8.8.253', 'dpt':'47457', 'app':'UDP', 'rs':'1429', 'rl':'2', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'91.166.49.104', 'spt':'5015', 'dst':'74.8.8.237', 'dpt':'23113', 'app':'UDP', 'rs':'1087', 'rl':'126', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'72.223.8.107', 'spt':'41131', 'dst':'167.8.8.220', 'dpt':'44492', 'app':'TCP', 'rs':'103', 'rl':'161', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'164.80.97.5', 'spt':'65510', 'dst':'36.8.8.97', 'dpt':'41112', 'app':'TCP', 'rs':'396', 'rl':'198', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'42.57.50.100', 'spt':'2707', 'dst':'17.8.8.155', 'dpt':'23834', 'app':'UDP', 'rs':'1178', 'rl':'92', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'15.14.11.241', 'spt':'17854', 'dst':'7.8.8.186', 'dpt':'55664', 'app':'UDP', 'rs':'1225', 'rl':'168', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'116.98.99.128', 'spt':'31036', 'dst':'243.8.8.244', 'dpt':'4841', 'app':'UDP', 'rs':'548', 'rl':'158', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'137.23.48.73', 'spt':'10917', 'dst':'1.8.8.195', 'dpt':'11490', 'app':'TCP', 'rs':'894', 'rl':'32', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'118.81.134.203', 'spt':'10264', 'dst':'213.8.8.205', 'dpt':'3793', 'app':'TCP', 'rs':'1368', 'rl':'115', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'235.239.91.194', 'spt':'49051', 'dst':'83.8.8.209', 'dpt':'50180', 'app':'TCP', 'rs':'934', 'rl':'57', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'200.95.53.219', 'spt':'44411', 'dst':'183.8.8.38', 'dpt':'57993', 'app':'TCP', 'rs':'1080', 'rl':'167', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'205.73.6.187', 'spt':'58402', 'dst':'53.8.8.170', 'dpt':'11055', 'app':'TCP', 'rs':'1346', 'rl':'126', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'74.205.89.167', 'spt':'23481', 'dst':'178.8.8.47', 'dpt':'37857', 'app':'UDP', 'rs':'888', 'rl':'81', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'207.55.42.8', 'spt':'51534', 'dst':'199.8.8.227', 'dpt':'27494', 'app':'UDP', 'rs':'973', 'rl':'52', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'45.39.131.160', 'spt':'51075', 'dst':'28.8.8.237', 'dpt':'39015', 'app':'TCP', 'rs':'755', 'rl':'18', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'34.197.216.24', 'spt':'22856', 'dst':'26.8.8.113', 'dpt':'54527', 'app':'UDP', 'rs':'285', 'rl':'113', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'7.154.176.165', 'spt':'13466', 'dst':'230.8.8.151', 'dpt':'49885', 'app':'UDP', 'rs':'1537', 'rl':'53', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'4.31.3.145', 'spt':'60450', 'dst':'235.8.8.128', 'dpt':'4510', 'app':'UDP', 'rs':'968', 'rl':'112', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'129.163.86.252', 'spt':'52793', 'dst':'89.8.8.186', 'dpt':'47187', 'app':'TCP', 'rs':'472', 'rl':'168', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'245.194.170.243', 'spt':'15523', 'dst':'94.8.8.36', 'dpt':'48292', 'app':'UDP', 'rs':'1061', 'rl':'47', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'99.251.1.118', 'spt':'9781', 'dst':'194.8.8.120', 'dpt':'25189', 'app':'UDP', 'rs':'238', 'rl':'67', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'72.80.216.4', 'spt':'59602', 'dst':'32.8.8.232', 'dpt':'2707', 'app':'TCP', 'rs':'1003', 'rl':'27', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'173.37.176.146', 'spt':'15332', 'dst':'132.8.8.61', 'dpt':'16290', 'app':'UDP', 'rs':'590', 'rl':'195', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'233.128.146.216', 'spt':'34601', 'dst':'216.8.8.199', 'dpt':'4805', 'app':'UDP', 'rs':'1245', 'rl':'9', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'246.79.225.173', 'spt':'29438', 'dst':'238.8.8.250', 'dpt':'65161', 'app':'TCP', 'rs':'1448', 'rl':'181', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'116.210.52.25', 'spt':'64370', 'dst':'84.8.8.207', 'dpt':'5945', 'app':'TCP', 'rs':'252', 'rl':'111', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'73.93.16.189', 'spt':'39373', 'dst':'176.8.8.191', 'dpt':'64826', 'app':'TCP', 'rs':'954', 'rl':'133', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'197.225.226.169', 'spt':'55461', 'dst':'46.8.8.68', 'dpt':'15119', 'app':'TCP', 'rs':'1299', 'rl':'193', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'75.203.179.10', 'spt':'24441', 'dst':'179.8.8.173', 'dpt':'30800', 'app':'UDP', 'rs':'1293', 'rl':'189', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'89.27.3.221', 'spt':'17831', 'dst':'72.8.8.225', 'dpt':'5691', 'app':'TCP', 'rs':'815', 'rl':'47', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'46.36.221.131', 'spt':'42356', 'dst':'164.8.8.208', 'dpt':'57781', 'app':'TCP', 'rs':'320', 'rl':'146', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'170.168.177.238', 'spt':'25869', 'dst':'51.8.8.159', 'dpt':'16952', 'app':'UDP', 'rs':'1168', 'rl':'50', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'207.167.123.160', 'spt':'27406', 'dst':'175.8.8.36', 'dpt':'62615', 'app':'UDP', 'rs':'1429', 'rl':'40', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'61.225.209.35', 'spt':'25918', 'dst':'180.8.8.142', 'dpt':'5378', 'app':'UDP', 'rs':'1002', 'rl':'85', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'186.102.36.15', 'spt':'47061', 'dst':'58.8.8.119', 'dpt':'33341', 'app':'TCP', 'rs':'244', 'rl':'90', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'167.159.250.144', 'spt':'62159', 'dst':'159.8.8.76', 'dpt':'47020', 'app':'UDP', 'rs':'785', 'rl':'59', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'37.36.77.124', 'spt':'21512', 'dst':'20.8.8.107', 'dpt':'57092', 'app':'UDP', 'rs':'853', 'rl':'129', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'18.94.163.254', 'spt':'7343', 'dst':'1.8.8.165', 'dpt':'58470', 'app':'TCP', 'rs':'152', 'rl':'149', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'142.226.246.106', 'spt':'27782', 'dst':'245.8.8.68', 'dpt':'42623', 'app':'UDP', 'rs':'371', 'rl':'74', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'243.183.79.247', 'spt':'15918', 'dst':'203.8.8.206', 'dpt':'21469', 'app':'UDP', 'rs':'335', 'rl':'183', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'80.166.168.145', 'spt':'18278', 'dst':'184.8.8.9', 'dpt':'15304', 'app':'UDP', 'rs':'1418', 'rl':'76', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'237.191.243.79', 'spt':'55729', 'dst':'197.8.8.215', 'dpt':'18566', 'app':'TCP', 'rs':'1059', 'rl':'175', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'218.249.74.209', 'spt':'47640', 'dst':'75.8.8.192', 'dpt':'51941', 'app':'UDP', 'rs':'665', 'rl':'130', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'104.200.26.166', 'spt':'7070', 'dst':'223.8.8.117', 'dpt':'48851', 'app':'TCP', 'rs':'1561', 'rl':'129', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'77.157.241.52', 'spt':'5331', 'dst':'204.8.8.174', 'dpt':'57798', 'app':'TCP', 'rs':'487', 'rl':'17', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'178.241.201.193', 'spt':'50199', 'dst':'18.8.8.238', 'dpt':'10862', 'app':'TCP', 'rs':'658', 'rl':'78', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'71.166.151.138', 'spt':'31977', 'dst':'31.8.8.189', 'dpt':'58019', 'app':'UDP', 'rs':'714', 'rl':'15', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'180.224.237.13', 'spt':'54301', 'dst':'156.8.8.66', 'dpt':'39782', 'app':'UDP', 'rs':'594', 'rl':'84', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'185.201.63.237', 'spt':'48655', 'dst':'33.8.8.43', 'dpt':'47683', 'app':'UDP', 'rs':'272', 'rl':'126', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'63.51.16.77', 'spt':'24375', 'dst':'166.8.8.149', 'dpt':'32545', 'app':'UDP', 'rs':'1004', 'rl':'134', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'20.61.235.241', 'spt':'40168', 'dst':'4.8.8.132', 'dpt':'43756', 'app':'UDP', 'rs':'1146', 'rl':'139', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'248.18.195.128', 'spt':'27417', 'dst':'231.8.8.89', 'dpt':'61789', 'app':'TCP', 'rs':'1556', 'rl':'150', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'229.76.154.2', 'spt':'61755', 'dst':'229.8.8.221', 'dpt':'38009', 'app':'TCP', 'rs':'1518', 'rl':'134', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'107.181.107.226', 'spt':'51904', 'dst':'90.8.8.125', 'dpt':'15301', 'app':'UDP', 'rs':'1321', 'rl':'172', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'88.239.193.101', 'spt':'62053', 'dst':'191.8.8.82', 'dpt':'55174', 'app':'UDP', 'rs':'1471', 'rl':'104', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'213.116.20.80', 'spt':'36080', 'dst':'204.8.8.33', 'dpt':'44324', 'app':'TCP', 'rs':'272', 'rl':'158', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'202.19.104.199', 'spt':'13183', 'dst':'74.8.8.164', 'dpt':'5398', 'app':'TCP', 'rs':'583', 'rl':'197', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'191.71.103.18', 'spt':'64805', 'dst':'55.8.8.116', 'dpt':'4430', 'app':'UDP', 'rs':'1476', 'rl':'12', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'111.254.147.1', 'spt':'28321', 'dst':'118.8.8.245', 'dpt':'31861', 'app':'UDP', 'rs':'1295', 'rl':'63', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'12.24.95.189', 'spt':'38601', 'dst':'251.8.8.95', 'dpt':'29715', 'app':'TCP', 'rs':'1144', 'rl':'80', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'17.130.48.158', 'spt':'2657', 'dst':'232.8.8.153', 'dpt':'4098', 'app':'TCP', 'rs':'1497', 'rl':'25', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'118.214.8.44', 'spt':'63596', 'dst':'78.8.8.237', 'dpt':'2236', 'app':'TCP', 'rs':'1242', 'rl':'144', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'210.197.97.197', 'spt':'62293', 'dst':'91.8.8.188', 'dpt':'43623', 'app':'UDP', 'rs':'1107', 'rl':'146', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'80.74.180.49', 'spt':'8700', 'dst':'207.8.8.219', 'dpt':'1830', 'app':'UDP', 'rs':'906', 'rl':'78', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'213.180.6.17', 'spt':'18115', 'dst':'205.8.8.96', 'dpt':'36367', 'app':'TCP', 'rs':'1456', 'rl':'58', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'123.50.207.194', 'spt':'48820', 'dst':'242.8.8.222', 'dpt':'15555', 'app':'UDP', 'rs':'395', 'rl':'146', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'136.2.31.151', 'spt':'37039', 'dst':'111.8.8.99', 'dpt':'43728', 'app':'UDP', 'rs':'155', 'rl':'85', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'6.133.113.3', 'spt':'50932', 'dst':'236.8.8.231', 'dpt':'17651', 'app':'TCP', 'rs':'1247', 'rl':'133', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'242.191.72.6', 'spt':'16894', 'dst':'234.8.8.236', 'dpt':'17216', 'app':'TCP', 'rs':'1138', 'rl':'61', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'231.222.29.124', 'spt':'65259', 'dst':'206.8.8.65', 'dpt':'25605', 'app':'TCP', 'rs':'629', 'rl':'161', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'236.73.237.219', 'spt':'46022', 'dst':'76.8.8.197', 'dpt':'6495', 'app':'UDP', 'rs':'1511', 'rl':'12', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'217.130.67.222', 'spt':'36518', 'dst':'74.8.8.73', 'dpt':'37005', 'app':'UDP', 'rs':'1218', 'rl':'74', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'63.214.156.109', 'spt':'8640', 'dst':'190.8.8.105', 'dpt':'19125', 'app':'UDP', 'rs':'730', 'rl':'66', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'187.91.238.215', 'spt':'60443', 'dst':'36.8.8.189', 'dpt':'62291', 'app':'TCP', 'rs':'289', 'rl':'160', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'57.223.65.195', 'spt':'34413', 'dst':'25.8.8.220', 'dpt':'50965', 'app':'UDP', 'rs':'282', 'rl':'56', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'46.254.22.59', 'spt':'53885', 'dst':'150.8.8.97', 'dpt':'30368', 'app':'TCP', 'rs':'1456', 'rl':'127', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'139.238.239.211', 'spt':'32931', 'dst':'11.8.8.128', 'dpt':'56640', 'app':'TCP', 'rs':'730', 'rl':'121', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'41.8.60.145', 'spt':'51359', 'dst':'24.8.8.79', 'dpt':'52399', 'app':'TCP', 'rs':'1065', 'rl':'170', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'206.7.6.68', 'spt':'25198', 'dst':'165.8.8.30', 'dpt':'63098', 'app':'UDP', 'rs':'872', 'rl':'22', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'187.65.92.197', 'spt':'46212', 'dst':'138.8.8.114', 'dpt':'51852', 'app':'UDP', 'rs':'457', 'rl':'198', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'89.90.40.131', 'spt':'63562', 'dst':'104.8.8.181', 'dpt':'49076', 'app':'UDP', 'rs':'283', 'rl':'95', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
