{ 'src':'43.2.9.2', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'711', 'app':'TCP', 'rs':'943', 'rl':'28', 'ipv':'IPv4', 'atz':'India', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'665', 'app':'UDP', 'rs':'1046', 'rl':'94', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'67', 'app':'TCP', 'rs':'714', 'rl':'99', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'256', 'app':'UDP', 'rs':'1346', 'rl':'162', 'ipv':'IPv6', 'atz':'India', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'134', 'app':'UDP', 'rs':'432', 'rl':'108', 'ipv':'IPv4', 'atz':'London', 'dtz':'Denmark' }
{ 'src':'43.2.9.2', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'563', 'app':'TCP', 'rs':'1307', 'rl':'122', 'ipv':'IPv4', 'atz':'India', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'584', 'app':'UDP', 'rs':'861', 'rl':'63', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'889', 'app':'UDP', 'rs':'785', 'rl':'18', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'1004', 'app':'UDP', 'rs':'603', 'rl':'93', 'ipv':'IPv4', 'atz':'London', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'928', 'app':'UDP', 'rs':'1194', 'rl':'192', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'60', 'app':'TCP', 'rs':'438', 'rl':'60', 'ipv':'IPv4', 'atz':'India', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'112', 'app':'TCP', 'rs':'548', 'rl':'106', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'82', 'app':'UDP', 'rs':'1431', 'rl':'96', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'652', 'app':'TCP', 'rs':'1370', 'rl':'137', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'999', 'app':'TCP', 'rs':'490', 'rl':'199', 'ipv':'IPv4', 'atz':'India', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'333', 'app':'TCP', 'rs':'967', 'rl':'70', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'769', 'app':'UDP', 'rs':'400', 'rl':'194', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'1014', 'app':'TCP', 'rs':'491', 'rl':'113', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'240', 'app':'TCP', 'rs':'175', 'rl':'120', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'859', 'app':'UDP', 'rs':'1265', 'rl':'156', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'292', 'app':'TCP', 'rs':'773', 'rl':'148', 'ipv':'IPv6', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'55', 'app':'UDP', 'rs':'776', 'rl':'94', 'ipv':'IPv4', 'atz':'India', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'542', 'app':'UDP', 'rs':'1181', 'rl':'66', 'ipv':'IPv6', 'atz':'London', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'218', 'app':'TCP', 'rs':'791', 'rl':'77', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'938', 'app':'UDP', 'rs':'846', 'rl':'124', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'352', 'app':'UDP', 'rs':'887', 'rl':'31', 'ipv':'IPv4', 'atz':'London', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1033', 'dst':'8.1.10.7', 'dpt':'6', 'app':'TCP', 'rs':'548', 'rl':'39', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'198', 'app':'TCP', 'rs':'918', 'rl':'78', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'207', 'app':'TCP', 'rs':'892', 'rl':'193', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'205', 'app':'UDP', 'rs':'504', 'rl':'125', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1025', 'dst':'8.1.10.7', 'dpt':'58', 'app':'UDP', 'rs':'1359', 'rl':'172', 'ipv':'IPv6', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'1009', 'app':'UDP', 'rs':'478', 'rl':'173', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'789', 'app':'TCP', 'rs':'229', 'rl':'111', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'786', 'app':'TCP', 'rs':'1004', 'rl':'180', 'ipv':'IPv4', 'atz':'London', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'709', 'app':'TCP', 'rs':'698', 'rl':'61', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'382', 'app':'UDP', 'rs':'1464', 'rl':'9', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1029', 'dst':'8.1.10.7', 'dpt':'940', 'app':'TCP', 'rs':'485', 'rl':'122', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'784', 'app':'TCP', 'rs':'971', 'rl':'196', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Denmark' }
{ 'src':'43.2.9.2', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'1021', 'app':'UDP', 'rs':'1022', 'rl':'20', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'502', 'app':'TCP', 'rs':'624', 'rl':'192', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'627', 'app':'TCP', 'rs':'774', 'rl':'22', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'991', 'app':'UDP', 'rs':'805', 'rl':'117', 'ipv':'IPv6', 'atz':'India', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'836', 'app':'UDP', 'rs':'123', 'rl':'146', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'829', 'app':'UDP', 'rs':'752', 'rl':'133', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'425', 'app':'UDP', 'rs':'1288', 'rl':'164', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'1012', 'app':'UDP', 'rs':'1476', 'rl':'61', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'837', 'app':'TCP', 'rs':'1117', 'rl':'38', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'553', 'app':'UDP', 'rs':'545', 'rl':'177', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'25', 'app':'UDP', 'rs':'212', 'rl':'160', 'ipv':'IPv4', 'atz':'USA', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1029', 'dst':'8.1.10.7', 'dpt':'785', 'app':'TCP', 'rs':'1100', 'rl':'40', 'ipv':'IPv6', 'atz':'USA', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'917', 'app':'TCP', 'rs':'1156', 'rl':'63', 'ipv':'IPv6', 'atz':'India', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'290', 'app':'UDP', 'rs':'612', 'rl':'199', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'412', 'app':'UDP', 'rs':'965', 'rl':'8', 'ipv':'IPv6', 'atz':'India', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'84', 'app':'UDP', 'rs':'723', 'rl':'119', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'368', 'app':'TCP', 'rs':'796', 'rl':'25', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'131', 'app':'TCP', 'rs':'1467', 'rl':'47', 'ipv':'IPv6', 'atz':'USA', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'993', 'app':'TCP', 'rs':'934', 'rl':'153', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'259', 'app':'TCP', 'rs':'241', 'rl':'33', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1024', 'dst':'8.1.10.7', 'dpt':'470', 'app':'TCP', 'rs':'655', 'rl':'99', 'ipv':'IPv4', 'atz':'India', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'606', 'app':'UDP', 'rs':'1339', 'rl':'182', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'1001', 'app':'TCP', 'rs':'495', 'rl':'159', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'488', 'app':'UDP', 'rs':'375', 'rl':'90', 'ipv':'IPv4', 'atz':'London', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'180', 'app':'TCP', 'rs':'104', 'rl':'72', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'394', 'app':'UDP', 'rs':'884', 'rl':'163', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'214', 'app':'TCP', 'rs':'1252', 'rl':'83', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'339', 'app':'TCP', 'rs':'155', 'rl':'113', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'606', 'app':'TCP', 'rs':'670', 'rl':'76', 'ipv':'IPv4', 'atz':'London', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'235', 'app':'UDP', 'rs':'142', 'rl':'48', 'ipv':'IPv6', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1027', 'dst':'8.2.10.7', 'dpt':'511', 'app':'TCP', 'rs':'181', 'rl':'131', 'ipv':'IPv4', 'atz':'USA', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'503', 'app':'UDP', 'rs':'1135', 'rl':'139', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'235', 'app':'TCP', 'rs':'1338', 'rl':'95', 'ipv':'IPv4', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'907', 'app':'TCP', 'rs':'1139', 'rl':'176', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'888', 'app':'TCP', 'rs':'902', 'rl':'84', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'162', 'app':'TCP', 'rs':'109', 'rl':'200', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1025', 'dst':'8.1.10.7', 'dpt':'918', 'app':'UDP', 'rs':'755', 'rl':'3', 'ipv':'IPv6', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'309', 'app':'TCP', 'rs':'354', 'rl':'17', 'ipv':'IPv6', 'atz':'London', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'776', 'app':'UDP', 'rs':'216', 'rl':'155', 'ipv':'IPv4', 'atz':'London', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'152', 'app':'UDP', 'rs':'1006', 'rl':'43', 'ipv':'IPv6', 'atz':'London', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1033', 'dst':'8.1.10.7', 'dpt':'323', 'app':'TCP', 'rs':'1062', 'rl':'175', 'ipv':'IPv4', 'atz':'India', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'252', 'app':'TCP', 'rs':'582', 'rl':'106', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'191', 'app':'TCP', 'rs':'1368', 'rl':'147', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'416', 'app':'TCP', 'rs':'758', 'rl':'18', 'ipv':'IPv6', 'atz':'India', 'dtz':'London' }
{ 'src':'43.1.9.3', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'555', 'app':'UDP', 'rs':'665', 'rl':'161', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'214', 'app':'TCP', 'rs':'1415', 'rl':'104', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'997', 'app':'UDP', 'rs':'410', 'rl':'55', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'415', 'app':'UDP', 'rs':'420', 'rl':'134', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'142', 'app':'UDP', 'rs':'1194', 'rl':'145', 'ipv':'IPv6', 'atz':'India', 'dtz':'Denmark' }
{ 'src':'43.2.9.2', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'387', 'app':'TCP', 'rs':'735', 'rl':'28', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'176', 'app':'UDP', 'rs':'1453', 'rl':'32', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'773', 'app':'TCP', 'rs':'1450', 'rl':'197', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'121', 'app':'TCP', 'rs':'596', 'rl':'173', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'675', 'app':'TCP', 'rs':'1390', 'rl':'190', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'833', 'app':'UDP', 'rs':'125', 'rl':'32', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'337', 'app':'TCP', 'rs':'1243', 'rl':'14', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'787', 'app':'TCP', 'rs':'1322', 'rl':'43', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'425', 'app':'TCP', 'rs':'684', 'rl':'140', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'95', 'app':'UDP', 'rs':'1337', 'rl':'141', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'55', 'app':'TCP', 'rs':'356', 'rl':'9', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'236', 'app':'UDP', 'rs':'851', 'rl':'191', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1029', 'dst':'8.1.10.7', 'dpt':'650', 'app':'UDP', 'rs':'751', 'rl':'96', 'ipv':'IPv6', 'atz':'London', 'dtz':'London' }
{ 'src':'43.1.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'568', 'app':'UDP', 'rs':'815', 'rl':'169', 'ipv':'IPv6', 'atz':'London', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'15', 'app':'UDP', 'rs':'777', 'rl':'183', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'539', 'app':'UDP', 'rs':'256', 'rl':'160', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'177', 'app':'UDP', 'rs':'645', 'rl':'146', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'743', 'app':'TCP', 'rs':'355', 'rl':'151', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'442', 'app':'TCP', 'rs':'274', 'rl':'46', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Denmark' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'392', 'app':'TCP', 'rs':'1286', 'rl':'186', 'ipv':'IPv4', 'atz':'USA', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'93', 'app':'UDP', 'rs':'468', 'rl':'197', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'881', 'app':'TCP', 'rs':'1215', 'rl':'31', 'ipv':'IPv4', 'atz':'London', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'766', 'app':'TCP', 'rs':'1140', 'rl':'76', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'794', 'app':'TCP', 'rs':'410', 'rl':'68', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'652', 'app':'TCP', 'rs':'101', 'rl':'121', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'777', 'app':'UDP', 'rs':'407', 'rl':'147', 'ipv':'IPv6', 'atz':'USA', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'768', 'app':'UDP', 'rs':'1150', 'rl':'24', 'ipv':'IPv6', 'atz':'London', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1024', 'dst':'8.1.10.7', 'dpt':'734', 'app':'TCP', 'rs':'577', 'rl':'65', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'965', 'app':'UDP', 'rs':'1106', 'rl':'142', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'769', 'app':'UDP', 'rs':'1301', 'rl':'91', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'1003', 'app':'TCP', 'rs':'184', 'rl':'25', 'ipv':'IPv4', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1024', 'dst':'8.1.10.7', 'dpt':'274', 'app':'TCP', 'rs':'530', 'rl':'101', 'ipv':'IPv4', 'atz':'India', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'474', 'app':'TCP', 'rs':'943', 'rl':'188', 'ipv':'IPv4', 'atz':'India', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'257', 'app':'UDP', 'rs':'340', 'rl':'13', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'887', 'app':'TCP', 'rs':'708', 'rl':'161', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'551', 'app':'UDP', 'rs':'483', 'rl':'73', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'787', 'app':'TCP', 'rs':'1423', 'rl':'133', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'782', 'app':'UDP', 'rs':'730', 'rl':'30', 'ipv':'IPv6', 'atz':'London', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'221', 'app':'TCP', 'rs':'994', 'rl':'23', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'817', 'app':'UDP', 'rs':'1084', 'rl':'113', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'811', 'app':'UDP', 'rs':'1041', 'rl':'7', 'ipv':'IPv6', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'1020', 'app':'TCP', 'rs':'1395', 'rl':'36', 'ipv':'IPv4', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1030', 'dst':'8.2.10.7', 'dpt':'574', 'app':'UDP', 'rs':'433', 'rl':'36', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Egypt' }
